Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Mean,Fwd IAT Std,Bwd IAT Mean,Bwd IAT Std,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count
3000,17.615416049957275,336,588,19895,1239973,309.0,59.211309523809526,24374.0,2108.7976190476193,71520.76320122201,52.45405486759656,0.019084957800603767,0.039075688975397524,0.3835411071777344,0.0,0.05258333149240978,0.05911141140342056,0.029445966220186352,0.05172868188734089,19.074201770035113,33.37985309756145,54.0,24374.0,1363.4935064935064,1829.103717115706,3345620.4079664927,0,2,0
17125,0.0010960102081298828,1,1,54,54,54.0,54.0,54.0,54.0,98539.22819229933,1824.8005220796172,0.0010960102081298828,0.0,0.0010960102081298828,0.0010960102081298828,0.0,0.0,0.0,0.0,912.4002610398086,912.4002610398086,54.0,54.0,54.0,0.0,0.0,1,0,0
17110,0.0007550716400146484,1,1,54,54,54.0,54.0,54.0,54.0,143032.78560151564,2648.755288916956,0.0007550716400146484,0.0,0.0007550716400146484,0.0007550716400146484,0.0,0.0,0.0,0.0,1324.377644458478,1324.377644458478,54.0,54.0,54.0,0.0,0.0,1,0,0
17111,0.0006558895111083984,1,1,54,54,54.0,54.0,54.0,54.0,164661.8800436205,3049.294074881861,0.0006558895111083984,0.0,0.0006558895111083984,0.0006558895111083984,0.0,0.0,0.0,0.0,1524.6470374409305,1524.6470374409305,54.0,54.0,54.0,0.0,0.0,1,0,0
17116,0.0003910064697265625,1,1,54,54,54.0,54.0,54.0,54.0,276210.26341463416,5115.0048780487805,0.0003910064697265625,0.0,0.0003910064697265625,0.0003910064697265625,0.0,0.0,0.0,0.0,2557.5024390243902,2557.5024390243902,54.0,54.0,54.0,0.0,0.0,1,0,0
17130,0.2607090473175049,2,4,110,216,56.0,55.0,54.0,54.0,1250.4360832671082,23.01416104172592,0.05214180946350098,0.10379770888665532,0.2597370147705078,3.814697265625e-05,0.26067090034484863,0.0,0.0867776870727539,0.12232775291022849,7.67138701390864,15.34277402781728,54.0,56.0,54.333333333333336,0.7453559924999298,0.5555555555555554,2,0,2
27020,0.07250094413757324,1,1,108,56,108.0,108.0,56.0,56.0,2262.039507910461,27.585847657444646,0.07250094413757324,0.0,0.07250094413757324,0.07250094413757324,0.0,0.0,0.0,0.0,13.792923828722323,13.792923828722323,56.0,108.0,82.0,26.0,676.0,0,0,0
80,0.2126140594482422,4,4,614,1153,440.0,153.5,972.0,288.25,8310.833275022203,37.626862592064306,0.030373437064034597,0.03314898438802101,0.06919193267822266,0.0,0.07087135314941406,0.056972029626944934,0.046305338541666664,0.03274353960779491,18.813431296032153,18.813431296032153,54.0,972.0,220.875,310.0925013201706,96157.359375,0,2,1
443,0.31062793731689453,15,16,1868,5765,487.0,124.53333333333333,1338.0,360.3125,24572.805865214283,99.79784905301227,0.010354264577229818,0.017738376129980055,0.06084012985229492,0.0,0.02218770980834961,0.0356219478960451,0.01790273984273275,0.021346499396390956,48.28928179984465,51.50856725316763,54.0,1338.0,246.2258064516129,384.66338109232845,147965.9167533819,2,2,0
443,0.3759799003601074,8,11,1483,7337,559.0,185.375,1338.0,667.0,23458.700828295205,50.53461629678105,0.02088777224222819,0.038730923782974366,0.13264989852905273,0.0,0.0537114143371582,0.06992132141712917,0.028937602043151857,0.04474994087259205,21.277733177592022,29.25688311918903,54.0,1338.0,464.2105263157895,540.9522382796129,292629.324099723,0,2,0
